Timestamp,Bid Close,Ask Close,sym,duration
2017.03.23D20:54:00.000000000,99.609375,99.640625,US30YT=RR,19.162
2017.03.23D20:53:00.000000000,99.625,99.65625,US30YT=RR,19.162
2017.03.23D20:52:00.000000000,99.640625,99.65625,US30YT=RR,19.162
2017.03.23D20:51:00.000000000,99.609375,99.640625,US30YT=RR,19.162
2017.03.23D20:50:00.000000000,99.59375,99.625,US30YT=RR,19.162
2017.03.23D20:49:00.000000000,99.59375,99.609375,US30YT=RR,19.162
2017.03.23D20:48:00.000000000,99.625,99.640625,US30YT=RR,19.162
2017.03.23D20:47:00.000000000,99.609375,99.625,US30YT=RR,19.162
2017.03.23D20:46:00.000000000,99.5625,99.59375,US30YT=RR,19.162
2017.03.23D20:45:00.000000000,99.65625,99.671875,US30YT=RR,19.162
2017.03.23D20:44:00.000000000,99.640625,99.65625,US30YT=RR,19.162
2017.03.23D20:43:00.000000000,99.609375,99.640625,US30YT=RR,19.162
2017.03.23D20:42:00.000000000,99.609375,99.640625,US30YT=RR,19.162
2017.03.23D20:41:00.000000000,99.625,99.640625,US30YT=RR,19.162
2017.03.23D20:40:00.000000000,99.625,99.640625,US30YT=RR,19.162
2017.03.23D20:39:00.000000000,99.609375,99.640625,US30YT=RR,19.162
2017.03.23D20:38:00.000000000,99.671875,99.6875,US30YT=RR,19.162
2017.03.23D20:37:00.000000000,99.6875,99.703125,US30YT=RR,19.162
2017.03.23D20:36:00.000000000,99.671875,99.6875,US30YT=RR,19.162
2017.03.23D20:35:00.000000000,99.671875,99.6875,US30YT=RR,19.162
2017.03.23D20:34:00.000000000,99.65625,99.6875,US30YT=RR,19.162
2017.03.23D20:33:00.000000000,99.6875,99.71875,US30YT=RR,19.162
2017.03.23D20:32:00.000000000,99.671875,99.6875,US30YT=RR,19.162
2017.03.23D20:31:00.000000000,99.625,99.640625,US30YT=RR,19.162
2017.03.23D20:30:00.000000000,99.578125,99.609375,US30YT=RR,19.162
2017.03.23D20:29:00.000000000,99.59375,99.625,US30YT=RR,19.162
2017.03.23D20:28:00.000000000,99.59375,99.625,US30YT=RR,19.162
2017.03.23D20:27:00.000000000,99.59375,99.609375,US30YT=RR,19.162
2017.03.23D20:26:00.000000000,99.5625,99.578125,US30YT=RR,19.162
2017.03.23D20:25:00.000000000,99.578125,99.59375,US30YT=RR,19.162
2017.03.23D20:24:00.000000000,99.5625,99.59375,US30YT=RR,19.162
2017.03.23D20:23:00.000000000,99.546875,99.578125,US30YT=RR,19.162
2017.03.23D20:22:00.000000000,99.5625,99.578125,US30YT=RR,19.162
2017.03.23D20:21:00.000000000,99.578125,99.609375,US30YT=RR,19.162
2017.03.23D20:20:00.000000000,99.578125,99.59375,US30YT=RR,19.162
2017.03.23D20:19:00.000000000,99.5625,99.578125,US30YT=RR,19.162
2017.03.23D20:18:00.000000000,99.484375,99.515625,US30YT=RR,19.162
2017.03.23D20:17:00.000000000,99.453125,99.46875,US30YT=RR,19.162
2017.03.23D20:16:00.000000000,99.421875,99.453125,US30YT=RR,19.162
2017.03.23D20:15:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D20:14:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D20:13:00.000000000,99.453125,99.46875,US30YT=RR,19.162
2017.03.23D20:12:00.000000000,99.4375,99.453125,US30YT=RR,19.162
2017.03.23D20:11:00.000000000,99.4375,99.453125,US30YT=RR,19.162
2017.03.23D20:10:00.000000000,99.46875,99.5,US30YT=RR,19.162
2017.03.23D20:09:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D20:08:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D20:07:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D20:06:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D20:05:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D20:04:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D20:03:00.000000000,99.453125,99.46875,US30YT=RR,19.162
2017.03.23D20:02:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D20:01:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D20:00:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D19:59:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D19:58:00.000000000,99.46875,99.5,US30YT=RR,19.162
2017.03.23D19:57:00.000000000,99.453125,99.46875,US30YT=RR,19.162
2017.03.23D19:56:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D19:55:00.000000000,99.5,99.515625,US30YT=RR,19.162
2017.03.23D19:54:00.000000000,99.5,99.515625,US30YT=RR,19.162
2017.03.23D19:53:00.000000000,99.5,99.515625,US30YT=RR,19.162
2017.03.23D19:52:00.000000000,99.5,99.53125,US30YT=RR,19.162
2017.03.23D19:51:00.000000000,99.5,99.515625,US30YT=RR,19.162
2017.03.23D19:50:00.000000000,99.5,99.515625,US30YT=RR,19.162
2017.03.23D19:49:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D19:48:00.000000000,99.5,99.515625,US30YT=RR,19.162
2017.03.23D19:47:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D19:46:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D19:45:00.000000000,99.453125,99.46875,US30YT=RR,19.162
2017.03.23D19:44:00.000000000,99.40625,99.4375,US30YT=RR,19.162
2017.03.23D19:43:00.000000000,99.421875,99.453125,US30YT=RR,19.162
2017.03.23D19:42:00.000000000,99.421875,99.4375,US30YT=RR,19.162
2017.03.23D19:41:00.000000000,99.453125,99.46875,US30YT=RR,19.162
2017.03.23D19:40:00.000000000,99.4375,99.453125,US30YT=RR,19.162
2017.03.23D19:39:00.000000000,99.453125,99.484375,US30YT=RR,19.162
2017.03.23D19:38:00.000000000,99.453125,99.484375,US30YT=RR,19.162
2017.03.23D19:37:00.000000000,99.453125,99.46875,US30YT=RR,19.162
2017.03.23D19:36:00.000000000,99.453125,99.484375,US30YT=RR,19.162
2017.03.23D19:35:00.000000000,99.46875,99.5,US30YT=RR,19.162
2017.03.23D19:34:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D19:33:00.000000000,99.453125,99.484375,US30YT=RR,19.162
2017.03.23D19:32:00.000000000,99.4375,99.46875,US30YT=RR,19.162
2017.03.23D19:31:00.000000000,99.421875,99.453125,US30YT=RR,19.162
2017.03.23D19:30:00.000000000,99.46875,99.5,US30YT=RR,19.162
2017.03.23D19:28:00.000000000,99.421875,99.4375,US30YT=RR,19.162
2017.03.23D19:27:00.000000000,99.421875,99.453125,US30YT=RR,19.162
2017.03.23D19:26:00.000000000,99.453125,99.46875,US30YT=RR,19.162
2017.03.23D19:25:00.000000000,99.453125,99.46875,US30YT=RR,19.162
2017.03.23D19:24:00.000000000,99.453125,99.46875,US30YT=RR,19.162
2017.03.23D19:23:00.000000000,99.515625,99.53125,US30YT=RR,19.162
2017.03.23D19:22:00.000000000,99.515625,99.53125,US30YT=RR,19.162
2017.03.23D19:21:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D19:20:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D19:19:00.000000000,99.515625,99.53125,US30YT=RR,19.162
2017.03.23D19:18:00.000000000,99.515625,99.53125,US30YT=RR,19.162
2017.03.23D19:17:00.000000000,99.53125,99.5625,US30YT=RR,19.162
2017.03.23D19:16:00.000000000,99.53125,99.5625,US30YT=RR,19.162
2017.03.23D19:15:00.000000000,99.546875,99.5625,US30YT=RR,19.162
2017.03.23D19:14:00.000000000,99.546875,99.5625,US30YT=RR,19.162
2017.03.23D19:13:00.000000000,99.53125,99.546875,US30YT=RR,19.162
2017.03.23D19:12:00.000000000,99.515625,99.546875,US30YT=RR,19.162
2017.03.23D19:11:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D19:10:00.000000000,99.453125,99.484375,US30YT=RR,19.162
2017.03.23D19:09:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D19:08:00.000000000,99.515625,99.546875,US30YT=RR,19.162
2017.03.23D19:07:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D19:06:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D19:05:00.000000000,99.4375,99.46875,US30YT=RR,19.162
2017.03.23D19:04:00.000000000,99.4375,99.453125,US30YT=RR,19.162
2017.03.23D19:03:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D19:02:00.000000000,99.5,99.53125,US30YT=RR,19.162
2017.03.23D19:01:00.000000000,99.53125,99.546875,US30YT=RR,19.162
2017.03.23D19:00:00.000000000,99.5,99.515625,US30YT=RR,19.162
2017.03.23D18:59:00.000000000,99.5,99.515625,US30YT=RR,19.162
2017.03.23D18:58:00.000000000,99.484375,99.515625,US30YT=RR,19.162
2017.03.23D18:57:00.000000000,99.5,99.53125,US30YT=RR,19.162
2017.03.23D18:56:00.000000000,99.5,99.515625,US30YT=RR,19.162
2017.03.23D18:55:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D18:54:00.000000000,99.5,99.515625,US30YT=RR,19.162
2017.03.23D18:53:00.000000000,99.53125,99.5625,US30YT=RR,19.162
2017.03.23D18:52:00.000000000,99.515625,99.546875,US30YT=RR,19.162
2017.03.23D18:51:00.000000000,99.515625,99.546875,US30YT=RR,19.162
2017.03.23D18:50:00.000000000,99.5625,99.578125,US30YT=RR,19.162
2017.03.23D18:49:00.000000000,99.578125,99.59375,US30YT=RR,19.162
2017.03.23D18:48:00.000000000,99.5625,99.578125,US30YT=RR,19.162
2017.03.23D18:47:00.000000000,99.53125,99.5625,US30YT=RR,19.162
2017.03.23D18:46:00.000000000,99.59375,99.609375,US30YT=RR,19.162
2017.03.23D18:45:00.000000000,99.5625,99.578125,US30YT=RR,19.162
2017.03.23D18:44:00.000000000,99.5625,99.578125,US30YT=RR,19.162
2017.03.23D18:43:00.000000000,99.59375,99.609375,US30YT=RR,19.162
2017.03.23D18:42:00.000000000,99.515625,99.546875,US30YT=RR,19.162
2017.03.23D18:41:00.000000000,99.515625,99.546875,US30YT=RR,19.162
2017.03.23D18:40:00.000000000,99.5,99.53125,US30YT=RR,19.162
2017.03.23D18:39:00.000000000,99.53125,99.546875,US30YT=RR,19.162
2017.03.23D18:38:00.000000000,99.5625,99.59375,US30YT=RR,19.162
2017.03.23D18:37:00.000000000,99.5625,99.578125,US30YT=RR,19.162
2017.03.23D18:36:00.000000000,99.515625,99.53125,US30YT=RR,19.162
2017.03.23D18:35:00.000000000,99.546875,99.5625,US30YT=RR,19.162
2017.03.23D18:34:00.000000000,99.546875,99.5625,US30YT=RR,19.162
2017.03.23D18:33:00.000000000,99.53125,99.546875,US30YT=RR,19.162
2017.03.23D18:32:00.000000000,99.59375,99.625,US30YT=RR,19.162
2017.03.23D18:31:00.000000000,99.609375,99.640625,US30YT=RR,19.162
2017.03.23D18:30:00.000000000,99.640625,99.65625,US30YT=RR,19.162
2017.03.23D18:29:00.000000000,99.640625,99.65625,US30YT=RR,19.162
2017.03.23D18:28:00.000000000,99.609375,99.625,US30YT=RR,19.162
2017.03.23D18:27:00.000000000,99.578125,99.609375,US30YT=RR,19.162
2017.03.23D18:26:00.000000000,99.53125,99.5625,US30YT=RR,19.162
2017.03.23D18:25:00.000000000,99.578125,99.59375,US30YT=RR,19.162
2017.03.23D18:24:00.000000000,99.59375,99.609375,US30YT=RR,19.162
2017.03.23D18:23:00.000000000,99.53125,99.546875,US30YT=RR,19.162
2017.03.23D18:22:00.000000000,99.53125,99.546875,US30YT=RR,19.162
2017.03.23D18:21:00.000000000,99.484375,99.515625,US30YT=RR,19.162
2017.03.23D18:20:00.000000000,99.546875,99.5625,US30YT=RR,19.162
2017.03.23D18:19:00.000000000,99.5625,99.578125,US30YT=RR,19.162
2017.03.23D18:18:00.000000000,99.578125,99.59375,US30YT=RR,19.162
2017.03.23D18:17:00.000000000,99.546875,99.5625,US30YT=RR,19.162
2017.03.23D18:16:00.000000000,99.53125,99.5625,US30YT=RR,19.162
2017.03.23D18:15:00.000000000,99.546875,99.578125,US30YT=RR,19.162
2017.03.23D18:14:00.000000000,99.578125,99.609375,US30YT=RR,19.162
2017.03.23D18:13:00.000000000,99.5625,99.578125,US30YT=RR,19.162
2017.03.23D18:12:00.000000000,99.484375,99.515625,US30YT=RR,19.162
2017.03.23D18:11:00.000000000,99.53125,99.546875,US30YT=RR,19.162
2017.03.23D18:10:00.000000000,99.578125,99.609375,US30YT=RR,19.162
2017.03.23D18:09:00.000000000,99.53125,99.546875,US30YT=RR,19.162
2017.03.23D18:08:00.000000000,99.515625,99.546875,US30YT=RR,19.162
2017.03.23D18:07:00.000000000,99.515625,99.546875,US30YT=RR,19.162
2017.03.23D18:06:00.000000000,99.484375,99.515625,US30YT=RR,19.162
2017.03.23D18:05:00.000000000,99.46875,99.5,US30YT=RR,19.162
2017.03.23D18:04:00.000000000,99.4375,99.453125,US30YT=RR,19.162
2017.03.23D18:03:00.000000000,99.421875,99.4375,US30YT=RR,19.162
2017.03.23D18:02:00.000000000,99.34375,99.375,US30YT=RR,19.162
2017.03.23D18:01:00.000000000,99.40625,99.421875,US30YT=RR,19.162
2017.03.23D18:00:00.000000000,99.40625,99.421875,US30YT=RR,19.162
2017.03.23D17:59:00.000000000,99.390625,99.40625,US30YT=RR,19.162
2017.03.23D17:58:00.000000000,99.421875,99.4375,US30YT=RR,19.162
2017.03.23D17:57:00.000000000,99.4375,99.453125,US30YT=RR,19.162
2017.03.23D17:56:00.000000000,99.5,99.515625,US30YT=RR,19.162
2017.03.23D17:55:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D17:54:00.000000000,99.40625,99.4375,US30YT=RR,19.162
2017.03.23D17:53:00.000000000,99.40625,99.421875,US30YT=RR,19.162
2017.03.23D17:52:00.000000000,99.375,99.390625,US30YT=RR,19.162
2017.03.23D17:51:00.000000000,99.34375,99.375,US30YT=RR,19.162
2017.03.23D17:50:00.000000000,99.375,99.40625,US30YT=RR,19.162
2017.03.23D17:49:00.000000000,99.375,99.390625,US30YT=RR,19.162
2017.03.23D17:48:00.000000000,99.390625,99.421875,US30YT=RR,19.162
2017.03.23D17:46:00.000000000,99.328125,99.34375,US30YT=RR,19.162
2017.03.23D17:45:00.000000000,99.3125,99.328125,US30YT=RR,19.162
2017.03.23D17:44:00.000000000,99.3125,99.34375,US30YT=RR,19.162
2017.03.23D17:43:00.000000000,99.3125,99.328125,US30YT=RR,19.162
2017.03.23D17:42:00.000000000,99.3125,99.328125,US30YT=RR,19.162
2017.03.23D17:40:00.000000000,99.296875,99.3125,US30YT=RR,19.162
2017.03.23D17:39:00.000000000,99.296875,99.3125,US30YT=RR,19.162
2017.03.23D17:38:00.000000000,99.296875,99.3125,US30YT=RR,19.162
2017.03.23D17:37:00.000000000,99.359375,99.390625,US30YT=RR,19.162
2017.03.23D17:36:00.000000000,99.3125,99.328125,US30YT=RR,19.162
2017.03.23D17:35:00.000000000,99.3125,99.34375,US30YT=RR,19.162
2017.03.23D17:34:00.000000000,99.296875,99.328125,US30YT=RR,19.162
2017.03.23D17:33:00.000000000,99.296875,99.3125,US30YT=RR,19.162
2017.03.23D17:32:00.000000000,99.296875,99.3125,US30YT=RR,19.162
2017.03.23D17:31:00.000000000,99.28125,99.3125,US30YT=RR,19.162
2017.03.23D17:30:00.000000000,99.28125,99.3125,US30YT=RR,19.162
2017.03.23D17:29:00.000000000,99.21875,99.25,US30YT=RR,19.162
2017.03.23D17:28:00.000000000,99.203125,99.21875,US30YT=RR,19.162
2017.03.23D17:27:00.000000000,99.21875,99.25,US30YT=RR,19.162
2017.03.23D17:26:00.000000000,99.21875,99.25,US30YT=RR,19.162
2017.03.23D17:25:00.000000000,99.203125,99.234375,US30YT=RR,19.162
2017.03.23D17:24:00.000000000,99.234375,99.265625,US30YT=RR,19.162
2017.03.23D17:23:00.000000000,99.203125,99.234375,US30YT=RR,19.162
2017.03.23D17:22:00.000000000,99.21875,99.25,US30YT=RR,19.162
2017.03.23D17:21:00.000000000,99.171875,99.1875,US30YT=RR,19.162
2017.03.23D17:20:00.000000000,99.140625,99.15625,US30YT=RR,19.162
2017.03.23D17:19:00.000000000,99.15625,99.1875,US30YT=RR,19.162
2017.03.23D17:18:00.000000000,99.1875,99.21875,US30YT=RR,19.162
2017.03.23D17:17:00.000000000,99.125,99.15625,US30YT=RR,19.162
2017.03.23D17:16:00.000000000,99.1875,99.21875,US30YT=RR,19.162
2017.03.23D17:15:00.000000000,99.21875,99.25,US30YT=RR,19.162
2017.03.23D17:14:00.000000000,99.25,99.28125,US30YT=RR,19.162
2017.03.23D17:13:00.000000000,99.328125,99.34375,US30YT=RR,19.162
2017.03.23D17:12:00.000000000,99.359375,99.390625,US30YT=RR,19.162
2017.03.23D17:11:00.000000000,99.390625,99.40625,US30YT=RR,19.162
2017.03.23D17:10:00.000000000,99.421875,99.4375,US30YT=RR,19.162
2017.03.23D17:09:00.000000000,99.421875,99.4375,US30YT=RR,19.162
2017.03.23D17:08:00.000000000,99.421875,99.453125,US30YT=RR,19.162
2017.03.23D17:07:00.000000000,99.421875,99.453125,US30YT=RR,19.162
2017.03.23D17:06:00.000000000,99.390625,99.40625,US30YT=RR,19.162
2017.03.23D17:05:00.000000000,99.40625,99.421875,US30YT=RR,19.162
2017.03.23D17:04:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D17:03:00.000000000,99.453125,99.46875,US30YT=RR,19.162
2017.03.23D17:02:00.000000000,99.421875,99.4375,US30YT=RR,19.162
2017.03.23D17:01:00.000000000,99.375,99.390625,US30YT=RR,19.162
2017.03.23D17:00:00.000000000,99.390625,99.421875,US30YT=RR,19.162
2017.03.23D16:59:00.000000000,99.421875,99.4375,US30YT=RR,19.162
2017.03.23D16:58:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D16:57:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D16:56:00.000000000,99.46875,99.5,US30YT=RR,19.162
2017.03.23D16:55:00.000000000,99.5,99.515625,US30YT=RR,19.162
2017.03.23D16:54:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D16:53:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D16:52:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D16:51:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D16:50:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D16:49:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D16:48:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D16:47:00.000000000,99.5,99.515625,US30YT=RR,19.162
2017.03.23D16:46:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D16:45:00.000000000,99.484375,99.515625,US30YT=RR,19.162
2017.03.23D16:44:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D16:43:00.000000000,99.453125,99.46875,US30YT=RR,19.162
2017.03.23D16:42:00.000000000,99.421875,99.453125,US30YT=RR,19.162
2017.03.23D16:41:00.000000000,99.421875,99.4375,US30YT=RR,19.162
2017.03.23D16:40:00.000000000,99.40625,99.4375,US30YT=RR,19.162
2017.03.23D16:39:00.000000000,99.4375,99.453125,US30YT=RR,19.162
2017.03.23D16:38:00.000000000,99.453125,99.46875,US30YT=RR,19.162
2017.03.23D16:37:00.000000000,99.4375,99.453125,US30YT=RR,19.162
2017.03.23D16:36:00.000000000,99.484375,99.515625,US30YT=RR,19.162
2017.03.23D16:35:00.000000000,99.4375,99.453125,US30YT=RR,19.162
2017.03.23D16:34:00.000000000,99.453125,99.484375,US30YT=RR,19.162
2017.03.23D16:33:00.000000000,99.46875,99.484375,US30YT=RR,19.162
2017.03.23D16:32:00.000000000,99.46875,99.5,US30YT=RR,19.162
2017.03.23D16:31:00.000000000,99.421875,99.453125,US30YT=RR,19.162
2017.03.23D16:30:00.000000000,99.4375,99.453125,US30YT=RR,19.162
2017.03.23D16:29:00.000000000,99.4375,99.46875,US30YT=RR,19.162
2017.03.23D16:28:00.000000000,99.5,99.515625,US30YT=RR,19.162
2017.03.23D16:27:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D16:26:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D16:25:00.000000000,99.484375,99.5,US30YT=RR,19.162
2017.03.23D16:24:00.000000000,99.5,99.515625,US30YT=RR,19.162
2017.03.23D16:23:00.000000000,99.5625,99.59375,US30YT=RR,19.162
2017.03.23D16:22:00.000000000,99.578125,99.609375,US30YT=RR,19.162
2017.03.23D16:21:00.000000000,99.609375,99.625,US30YT=RR,19.162
2017.03.23D16:20:00.000000000,99.5625,99.578125,US30YT=RR,19.162
2017.03.23D16:19:00.000000000,99.578125,99.59375,US30YT=RR,19.162
2017.03.23D16:18:00.000000000,99.5625,99.578125,US30YT=RR,19.162
2017.03.23D16:17:00.000000000,99.5625,99.578125,US30YT=RR,19.162
2017.03.23D16:16:00.000000000,99.53125,99.5625,US30YT=RR,19.162
2017.03.23D16:15:00.000000000,99.5625,99.578125,US30YT=RR,19.162
2017.03.23D16:14:00.000000000,99.578125,99.59375,US30YT=RR,19.162
2017.03.23D16:13:00.000000000,99.5625,99.59375,US30YT=RR,19.162
2017.03.23D16:12:00.000000000,99.625,99.65625,US30YT=RR,19.162
2017.03.23D16:11:00.000000000,99.625,99.640625,US30YT=RR,19.162
2017.03.23D16:10:00.000000000,99.625,99.640625,US30YT=RR,19.162
2017.03.23D16:09:00.000000000,99.640625,99.671875,US30YT=RR,19.162
2017.03.23D16:08:00.000000000,99.625,99.65625,US30YT=RR,19.162
2017.03.23D16:07:00.000000000,99.6875,99.703125,US30YT=RR,19.162
2017.03.23D16:06:00.000000000,99.640625,99.671875,US30YT=RR,19.162
2017.03.23D16:05:00.000000000,99.6875,99.703125,US30YT=RR,19.162
2017.03.23D16:04:00.000000000,99.671875,99.6875,US30YT=RR,19.162
2017.03.23D16:03:00.000000000,99.625,99.640625,US30YT=RR,19.162
2017.03.23D16:02:00.000000000,99.59375,99.625,US30YT=RR,19.162
2017.03.23D16:01:00.000000000,99.59375,99.609375,US30YT=RR,19.162
2017.03.23D16:00:00.000000000,99.59375,99.609375,US30YT=RR,19.162
2017.03.23D15:59:00.000000000,99.59375,99.609375,US30YT=RR,19.162
2017.03.23D15:58:00.000000000,99.609375,99.625,US30YT=RR,19.162
2017.03.23D15:57:00.000000000,99.625,99.65625,US30YT=RR,19.162
2017.03.23D15:56:00.000000000,99.546875,99.5625,US30YT=RR,19.162
2017.03.23D15:55:00.000000000,99.53125,99.546875,US30YT=RR,19.162
2017.03.23D15:54:00.000000000,99.546875,99.5625,US30YT=RR,19.162
