6.124684404707899515e-02 -1.981943765891768239e-01 -2.892560135772321850e-01
1.262084578292201886e-01 -3.493360957216810614e-01 -6.357925617828071863e-01
1.672571338196210122e-01 -3.875735334753062644e-01 -9.635200891885224717e-02
1.957406998335810833e-01 -3.705661578349769836e-01 3.431152711904433134e-02
2.226624377015714029e-01 -3.140984420124100507e-01 -1.222999502953382445e-01
2.291996779319521171e-01 -2.370327442689187658e-01 2.753598540571272624e-01
2.378016652726883395e-01 -1.491398279975073571e-01 2.652140812816278226e-01
2.432316186488172050e-01 -9.673371385814300005e-02 1.786703048407179417e-01
2.441129892348866126e-01 -4.969671131670840014e-02 3.268078382997490761e-01
2.455729431564726839e-01 -1.819314157233291665e-02 1.026002772137281360e-01
2.446860212840479276e-01 1.269594782878124585e-02 7.107162545849368684e-02
2.472917999135704481e-01 5.233576384412886445e-02 8.224694510607162556e-02
2.386153259716505548e-01 8.770257171301627797e-02 1.888819451806767261e-02
2.409068839874351775e-01 1.071483685537844566e-01 1.328557573526584039e-02
2.410912751916400310e-01 1.283997028940324081e-01 5.439110891611364379e-02
2.403656669963500359e-01 2.016656003927793095e-01 -1.678478598503538033e-01
2.375145300318703412e-01 2.377161730618159996e-01 -7.270721612451665206e-02
2.355586022882555641e-01 2.574832347803868715e-01 -7.036011155706685394e-02
2.377202427823272290e-01 2.851288284494691849e-01 -2.670273722101298430e-01
2.366450707186601998e-01 2.803110389009051406e-01 -2.573808217348734217e-01
