6.026541736916527642e-02 2.197343651455146707e-01 -2.198438279969410769e-01
1.197202194413435894e-01 3.771347615861805336e-01 -4.981443684919154014e-01
1.596028576101317931e-01 4.028409618198923736e-01 1.445097864078843664e-01
1.848906199978818110e-01 3.661363688640445480e-01 2.630348507656903312e-01
2.169888801082098806e-01 3.208208803620855032e-01 -3.665052307864575254e-01
2.242661653707139768e-01 2.443952259837743890e-01 3.372180584812916049e-01
2.320283757012621406e-01 1.579199582118605838e-01 1.956654840095952697e-01
2.405765197501700814e-01 9.378993506107870248e-02 -2.500080250607815413e-02
2.403624354706212496e-01 4.998378683625046698e-02 3.408793593527541521e-01
2.452626978202221697e-01 8.683417552386335156e-03 -1.465912248598878198e-01
2.491720722269314958e-01 -2.954293892325713516e-02 -1.814589552616171775e-01
2.477984302158332541e-01 -5.621972851973842944e-02 7.288088860589159168e-02
2.406207642507081634e-01 -1.047580991399338773e-01 4.915315648372706875e-02
2.440828776043771631e-01 -1.222601287930488445e-01 1.447195268052556098e-02
2.439472787464747050e-01 -1.382890316662840624e-01 1.230020874793300162e-01
2.461712415712097313e-01 -1.957277022102428543e-01 -2.099496788730630670e-01
2.422428098939929664e-01 -2.100436122204805411e-01 1.084263210708459602e-01
2.423286105458467010e-01 -2.381565125219464452e-01 7.523375061894282956e-02
2.438296259356383111e-01 -2.476677561670523053e-01 -1.899513233397294165e-01
2.396292236884924043e-01 -2.542062106136275257e-01 -1.877229374883310486e-01
