1.666461800154579037e-02 -2.535753998721766277e-03 1.569259870999451315e-02
-1.167923896226700509e-01 1.222886544217925420e-01 -7.001387431199893041e-03
2.558090672575036306e-01 -4.742935046750195588e-02 1.707699156033366805e-02
6.864044795286046441e-02 3.884174134436940706e-02 1.540702400772298031e-02
-2.936962606238430196e-01 4.382513053296759054e-02 -1.093786024122828972e-02
1.175080917051039564e-01 -9.811119669444646075e-04 5.631236188555809388e-03
-1.873857562774218846e-02 -9.590541139417114308e-03 -1.167437106984413331e-02
-4.270064428306594717e-01 3.112116839461061962e-02 -2.024646495472973151e-02
1.557721886739128481e-01 1.837441563909180189e-04 1.510891559933677519e-02
-4.202116993129478284e-01 4.481785922347064459e-03 -2.215334998025033850e-02
3.982057602066049751e-02 1.059888123147488884e-04 1.260129429950135500e-02
5.297912514949771889e-01 -3.780086860092098100e-02 -6.060404524439372276e-03
-1.333521585428000533e-01 -4.079970490541426527e-03 -1.161991212408750203e-02
2.171331244158026808e-01 -1.915795138115956517e-02 2.316014342669772685e-03
5.999731007099586844e-01 1.561393027686660551e-01 1.400143589642495121e-02
5.703153568119722489e-02 9.280675059336752908e-03 -5.443919123717218082e-03
1.132843586441871636e-01 -3.871751184745825507e-03 8.112629184457431641e-03
-2.013236518192173044e-02 2.675619951262323687e-02 2.968596833459550416e-02
-2.235150024068649141e-02 -8.094743401318711673e-02 -2.675941637700044243e-02
1.980937062387683745e-01 -5.260465515787748209e-02 2.669543421124718346e-04
2.865599616660536794e-02 4.899934124390058904e-03 4.935015276831490952e-03
2.590129648477055291e-01 1.840737484481378902e-02 -1.757707730045714872e-02
-1.334549293884922938e-01 -1.115433382679663216e-01 8.120593092461729848e-03
1.618918791626391407e-01 -1.853228997952555829e-04 8.049402466243331042e-03
2.665930842142057167e-02 6.220952284523427467e-02 1.184964788331616808e-02
-2.420853814464258846e-01 -8.405705781183245989e-03 3.525124456222497420e-04
-2.929081015035051028e-01 -3.107716247636142792e-02 -9.059148735362324359e-03
-8.466679296541687605e-02 4.699397152781698006e-02 8.141037096363892833e-03
2.452606900113328270e-01 5.690720127758715219e-02 -1.704786290991743003e-02
-1.536309448795422639e-01 -2.301190876895511592e-02 -1.133443647650174847e-03
3.254498607740771154e-01 -2.134396761125904526e-02 9.631204899610106007e-03
1.471804271218533633e-01 1.350903088636900770e-02 -5.910745733736322803e-03
-7.722121962352984821e-03 -4.522101639527617567e-02 2.000285855242334848e-02
-6.012436682357341980e-03 -2.022467605867957208e-02 -1.307525527539881230e-02
4.991747355877929060e-01 4.275117127929514704e-02 4.318613690279870382e-03
-2.295446002870855096e-01 6.166920723953661990e-03 3.587647221306514145e-03
-2.272728269805311951e-01 5.821110148074690183e-02 -4.623668594794998893e-03
-9.989050702884307020e-02 3.943025625973570897e-02 3.982151421807662330e-03
2.089047712941338904e-03 -2.601897893782111060e-02 4.761246074218553406e-03
-8.399129015594624520e-03 -6.929406982480788499e-03 -5.477863821028571001e-03
-1.772752533231096161e-01 3.094102921900156178e-02 7.728710321708680275e-04
-1.095140733165404084e-01 8.027078706691744003e-02 -1.089571211006223894e-03
-3.858786634931063997e-01 2.464493590166351444e-03 1.903042406434036771e-01
-8.737357477430421349e-02 -3.519978606375476909e-02 -1.877852262181751719e-01
-1.111693399182062669e-01 -6.464162751223503922e-02 -1.143282680906239357e-02
-2.889498469961001431e-02 -1.074263323920379362e-02 -1.672417804870566377e-02
-1.562804802599170317e-01 1.765688063867342297e-02 4.055125784961255420e-03
1.864558313384062083e-01 -1.336640428942259887e-02 1.447443833891201917e-02
2.615590181122666724e-01 -3.297810948920493201e-02 3.714690449500798221e-03
-1.468151838380059027e-01 6.497440276151413528e-03 2.850459979084704002e-03
-1.830855605131952862e-02 -3.683854688359803481e-02 -1.024411548854075628e-02
-6.214149037726554581e-02 -2.947370225438419866e-02 -4.152530007679837432e-03
-2.369820959387013426e-01 3.436944225736063979e-02 -4.662228357776844641e-03
2.076627554599369541e-01 -6.802032233368102143e-02 -6.272821697481903436e-03
-2.721007338034431289e-01 -6.409300821530468373e-02 -5.216545958949487041e-04
2.621020250262386386e-01 -4.341803880797753812e-02 3.470721706035902014e-03
-9.100377152231886591e-02 7.756559851560484997e-02 1.864234869637603452e-03
2.951735309687522624e-02 3.097239996436251114e-02 4.003692881671312015e-03
2.440753333978153417e-01 -1.992387579164606876e-02 -6.937697628841971165e-04
-5.209658134244512379e-02 3.512233506527384641e-02 2.846263389683225276e-03
-1.131396856481096808e-01 -3.345187706620609408e-02 -8.320609596823205084e-03
-1.333680794504031319e-01 -2.166197633355161200e-03 -1.901167679396640556e-04
-1.232134346003301364e-02 -1.879943046474938720e-02 -1.636402374579803498e-03
1.614892701916409781e-02 -6.618728712728394470e-02 -8.291760713437099778e-03
-1.275230394827152058e-01 1.058237155715089084e-01 -2.057402001540339746e-03
9.042178562659138052e-02 4.643674417072266025e-03 1.328305788641895822e-02
4.322837007769506079e-02 7.471198043790430558e-03 2.505938227375413725e-03
2.770293165675420943e-01 -2.862591377724740122e-02 -1.605554776443579926e-03
-1.079491352060723275e-01 1.155247269988293399e-02 6.896235441647760589e-04
-1.499460360958286276e-01 -3.865883548497471567e-02 -8.796942127887369400e-03
6.456471157024659679e-02 2.011266987855895444e-02 -7.563419889700963555e-04
3.394691892471499717e-01 -6.104994737228758989e-02 -6.583354369923986871e-03
1.087124684602267799e-01 -4.230017092702880593e-02 1.308052603967888895e-02
5.283710675797861217e-02 4.685900434880652110e-02 -6.368818239101427074e-03
3.278925692891530019e-01 -3.050880382521890116e-02 1.572414192983791550e-02
1.510210889150465641e-01 -3.702949201305489463e-02 -1.698552481530879801e-02
1.245853274275496025e-01 2.765401425231945112e-02 1.510139077215103508e-02
2.724597749166881577e-01 -7.103590917418513284e-02 6.650862531069161310e-04
-2.685375345964797766e-01 1.074147607770547241e-01 -8.169894283815981595e-04
-1.378002074737770255e-01 -1.176594333404062942e-01 -8.422915704828710590e-03
5.060614186506231515e-01 -3.686332918576709639e-02 7.250573868900366328e-03
-1.554089420611078631e-01 -1.213876345991330048e-02 4.965810002480404092e-03
1.344289081678873843e-01 -1.014156419099801615e-01 -2.177938960713466168e-03
-2.609248359735026890e-01 -4.726427707434522479e-05 -1.093907871526485220e-02
-3.188586049561672464e-01 6.865890025486681703e-02 -4.887869527823648919e-04
3.472325775505677448e-01 7.505744595301645609e-03 5.711780859674676566e-03
1.630788072886552309e-01 4.402530185548975128e-02 3.352228506548428702e-03
-1.730714363821755364e-01 -4.166736067693309342e-02 -1.036817207201678505e-02
-2.006777330381452340e-01 3.268475399827390493e-02 -1.752407256893809273e-03
9.819428015170375557e-02 1.075210380281741013e-01 4.665443850451513053e-03
